"Date","US IPI - SA","CA IPI - SA","UK IPI - SA","GR IPI - SA","US 3M IR - NSA","CA 3M IR - NSA","UK 3M IR - NSA","GR 3M IR - NSA","US HUR - SA","CA HUR - SA","UK HUR - SA","GR HUR - SA","US TSP - NSA","CA TSP - NSA","UK TSP - NSA","GR TSP - NSA"
2006-01-01,98.2044,101.697481734347,106.225680933852,87.7073089424119,4.56,3.618571429,4.60368,2.5117,4.7,6.6,5.2,10.6,2.65696669067269,4.34728452655974,2.79773688088001,3.37925421276339
2006-02-01,98.2404,101.458844428274,106.756278740715,88.207350612551,4.72,3.763,4.58199,2.6004,4.8,6.4,5.2,10.5,0.632137336994855,1.07999391988155,1.74839450144123,5.3274625298886
2006-03-01,98.4742,101.611336877222,107.711354793067,87.4072839403284,4.88,3.940869565,4.58741,2.7226,4.7,6.4,5.3,10.5,1.57954973326226,1.7116004985442,2.27442984261367,2.13726087317627
2006-04-01,98.7765,100.959364775314,107.605235231694,89.4074506208851,5.03,4.122631579,4.6296,2.7938,4.7,6.3,5.4,10.3,2.08922065879325,2.64965882123971,1.90442513639119,2.30124955953705
2006-05-01,98.7884,100.612645101916,107.923593915812,90.7075589632469,5.15,4.258636364,4.7015,2.889,4.6,6.1,5.5,10.2,0.0412216960331194,-3.11133425665681,-3.31466151126092,-3.54512214509036
2006-06-01,99.1069,100.076781285699,108.666430845419,90.2075172931078,5.35,4.417727273,4.73498,2.9857,4.6,6.1,5.5,10.1,-4.34769589006966,-4.74972263259253,-3.13178268077179,-7.04592901878914
2006-07-01,99.0357,100.116643346915,107.923593915812,91.8076506375531,5.46,4.378,4.73322,3.1022,4.7,6.4,5.5,10,1.56444295286886,2.78104515803637,2.92199257240144,1.58988149768018
2006-08-01,99.4583,99.4050119184888,108.984789529537,92.4077006417201,5.38,4.344090909,4.94425,3.2265,4.7,6.4,5.5,9.9,2.27309716269731,3.21255338241628,0.75595637051804,2.83910754283388
2006-09-01,99.2544,97.7744128371889,109.621506897771,92.3076923076923,5.34,4.3215,5.02501,3.3354,4.5,6.4,5.5,9.8,1.09585672125458,-2.02394993570738,0.311852964644761,2.63061126354198
2006-10-01,99.1514,97.5812557351875,108.984789529537,92.1076756396366,5.33,4.327619048,5.13176,3.502,4.4,6.2,5.4,9.7,3.16285426042658,1.44306265233389,3.48145384237037,4.46214480610755
2006-11-01,99.0974,97.5036718576523,109.303148213654,93.707808984082,5.32,4.312380952,5.22544,3.5972,4.5,6.4,5.5,9.6,2.4216825549849,3.88709039408641,1.08795237790857,3.18716690412117
2006-12-01,100.1117,98.5047714084684,108.772550406792,94.6078839903325,5.32,4.320588235,5.29167,3.6842,4.4,6.2,5.5,9.4,2.57016808287559,3.36659869766782,0.0903084593247065,2.27563283047813
2007-01-01,99.7226,98.0775250208005,108.878669968164,95.1079256604717,5.32,4.333636364,5.48623,3.7519,4.6,6.3,5.5,9.2,0.492394567044885,-0.675750396790155,1.03218365482431,3.4
2007-02-01,100.6919,99.1313281022181,108.241952599929,95.5079589965831,5.31,4.348,5.5657,3.8182,4.5,6.2,5.5,9.1,2.37994347962717,3.54828415441081,2.01457742775419,3.63394584139263
2007-03-01,100.8857,99.3148541021806,107.817474354439,96.0080006667222,5.3,4.345909091,5.54946,3.8909,4.4,6.2,5.5,8.9,-2.45744811691542,-1.36480212867939,-2.4671954786419,-2.60131115414225
2007-04-01,101.5777,98.8747662451276,106.756278740715,95.1079256604717,5.31,4.35,5.64899,3.9753,4.5,6.2,5.4,8.8,4.70639444683831,3.86709114875015,3.62746567274333,7.37999425122161
2007-05-01,101.6481,99.0952114695724,108.454191722674,96.8080673389449,5.31,4.368636364,5.76742,4.0714,4.4,6,5.4,8.6,2.88466170042994,3.00906147910539,2.18385835709911,3.0828258493386
2007-06-01,101.6741,99.3688952858431,106.437920056597,96.7080590049171,5.33,4.52952381,5.88018,4.1478,4.6,6.1,5.3,8.6,0.729545153837547,-0.0142786211013528,0.40631477068325,2.84997078617644
2007-07-01,101.5627,98.3236531840156,105.058365758755,97.4081173431119,5.32,4.68,6.02396,4.2162,4.7,6,5.3,8.5,0.91532972684597,1.78429313961389,-0.546835688606779,0.44394883016329
2007-08-01,101.7751,98.9381710002167,106.54403961797,97.7081423451954,5.49,4.947272727,6.41946,4.5436,4.6,5.9,5.3,8.4,-5.47810928984727,-5.3987818299624,-5.8335416069785,-5.894551624458
2007-09-01,102.0279,98.4081928574677,105.2706048815,98.7082256854738,5.46,5.119473684,6.64694,4.7417,4.7,5.9,5.2,8.4,3.47557952807282,3.24881146951481,2.68696523274462,2.19254312743463
2007-10-01,101.7289,97.7160911637314,105.058365758755,98.8082340195016,5.08,4.915,6.27014,4.6874,4.7,5.9,5.2,8.3,4.00028663414736,2.61625913561311,4.00559800287467,4.33892398170331
2007-11-01,102.3185,97.3814103678814,105.058365758755,98.6082173514459,4.97,4.767619048,6.40858,4.6385,4.7,6.1,5.2,8.2,-4.26642728056604,-3.35975858527596,-4.15439260040491,-3.51342323911317
2007-12-01,102.3074,95.6178485723229,105.2706048815,99.6083006917243,5.02,4.796315789,6.35943,4.8484,5,6.1,5.2,8.1,0.870049805261852,-0.477778982819893,1.7485834260852,2.31290162054565
2008-01-01,102.1686,95.3800138580857,105.588963565617,101.108425702142,3.84,4.246363636,5.65965,4.4815,5,5.9,5.2,8,-6.48784465623567,-3.14914213705476,-5.99808568427465,-8.13948570461851
2008-02-01,101.7673,95.532238776422,106.11956137248,100.808400700058,3.06,3.82,5.64202,4.3621,4.9,6,5.2,7.9,-1.48092273716728,0.786642854176186,-2.30705654825859,-5.46743709569741
2008-03-01,101.3986,94.6675798378229,104.42164839052,100.108342361863,2.79,3.583,5.89929,4.5964,5.1,6.2,5.3,7.8,-2.92913925969363,-0.925484695636005,-4.24880670983548,-5.66432885252288
2008-04-01,100.7238,95.6721572865975,106.862398302087,100.308359029919,2.85,3.457,5.91881,4.7835,5,6.1,5.2,7.7,4.56709534833092,5.05369432050214,5.91162427416762,3.97800609220922
2008-05-01,100.1399,95.395798164205,105.907322249735,98.3081923493624,2.66,3.1505,5.82639,4.8574,5.4,6.1,5.4,7.6,2.72277389607699,5.31665616845136,3.17640934603139,3.00901214032126
2008-06-01,99.9141,96.0798739395756,105.801202688362,99.4082840236686,2.76,3.177647059,5.92944,4.9405,5.6,6.1,5.5,7.4,-4.53018870126879,0.608142284925296,-6.56005718037366,-5.1143621508279
2008-07-01,99.4943,97.6018555923261,106.11956137248,97.7081423451954,2.79,3.267,5.8322,4.961,5.8,6.1,5.7,7.3,-6.30478927905729,-7.19543820577397,-6.97544420734927,-6.62958165053723
2008-08-01,97.9367,96.4613725925589,106.437920056597,99.7083090257521,2.79,3.23,5.76619,4.9652,6.1,6.1,5.9,7.1,-0.801093273450014,-2.11761760332775,1.71863052792357,1.04464212845834
2008-09-01,93.6585,95.5057532458152,106.11956137248,97.4081173431119,3.59,3.716666667,5.9106,5.0192,6.1,6.1,6,7,-5.42177895769058,-6.43165552641164,-4.31451517030356,-4.9242118299545
2008-10-01,94.5845,95.1277324907903,104.952246197382,95.3079423285274,4.32,3.318636364,6.13304,5.1131,6.5,6.2,6.2,7,-22.4866667846784,-22.1188778377186,-18.1516871221345,-20.8500877838818
2008-11-01,93.3455,93.3526668789076,101.662539794836,91.1075922993583,2.36,2.776315789,4.44684,4.2383,6.8,6.6,6.4,7,-9.81617808981158,-7.1803114136777,-1.35682675354096,-6.62230331651819
2008-12-01,90.7183,90.3908354713488,101.662539794836,87.7073089424119,1.77,2.344285714,3.17247,3.2926,7.3,6.9,6.5,7,-0.083022526417085,-6.46968998342492,0.995987168408726,-2.70881226053639
2009-01-01,88.4683,88.6457332880315,98.2667138309161,80.7067255604634,1.02,1.589047619,2.34276,2.4565,7.8,7.4,6.7,7.1,-0.692248231816262,5.13736890576583,0.533283950848799,-1.05147087780098
2009-02-01,87.936,87.5670498596802,98.7973116377786,78.2065172097675,1.16,1.231052632,2.09038,1.9431,8.3,8,7.1,7.1,-7.77645516871772,-4.98731609461654,-5.003765648426,-6.46740428241663
2009-03-01,86.5503,85.7917167171854,98.3728333922886,78.506542211851,1.07,1.062727273,1.83139,1.6355,8.7,8.2,7.3,7.2,-6.31464720637096,-1.60444895220265,-7.70561856770827,-7.14437683502829
2009-04-01,85.8598,84.1771694726169,99.2217898832685,76.2063505292108,0.89,0.898095238,1.53413,1.4223,9,8.3,7.6,7.3,12.667414952782,10.9319634450557,7.45725660398432,13.9308954266337
2009-05-01,84.9991,83.430759064606,97.3116377785638,79.706642220185,0.57,0.6365,1.35795,1.2817,9.4,8.7,7.8,7.3,9.01440417069279,8.62609035070124,8.52859942979331,5.42192904834688
2009-06-01,84.7277,83.0687901463125,98.3728333922886,80.306692224352,0.39,0.56,1.24117,1.2279,9.5,8.7,7.9,7.4,2.81954822640212,3.53105695146893,-0.821161849381453,0.541777947348307
2009-07-01,85.7091,83.1605531462938,98.5850725150336,79.5066255521294,0.35,0.383636364,1.00113,0.975,9.5,8.7,7.9,7.4,0.500865404534847,-0.731853814345735,0.580791126725582,0.440194292653347
2009-08-01,86.6333,82.912017207569,96.0382030420941,80.5067088924077,0.3,0.4205,0.77369,0.8605,9.6,8.6,7.8,7.4,9.3350311356103,5.03652740089235,8.87941479026176,9.19601027656033
2009-09-01,87.3615,84.334745003197,97.7361160240538,84.1070089174098,0.25,0.398095238,0.6056,0.7721,9.8,8.4,7.9,7.3,3.85393132010984,3.96940904081015,5.67276865290903,4.13120199294169
2009-10-01,87.5488,84.3384904317677,97.7361160240538,82.3068589049087,0.24,0.386666667,0.57087,0.7375,10,8.5,7.8,7.2,2.27928194347252,0.478911443626741,2.54434625043711,1.98365231259968
2009-11-01,87.9144,85.646447594766,97.6299964626813,83.3069422451871,0.21,0.3805,0.60936,0.7162,9.9,8.5,7.8,7.1,1.43579980962877,1.00804560058769,1.57134608752259,-0.87967940572767
2009-12-01,88.2318,85.1461653499702,97.4177573399363,83.3069422451871,0.22,0.379047619,0.60541,0.712,9.9,8.5,7.7,7.1,1.19463894133484,1.60611777612845,1.43677941658974,3.5992505670052
2010-01-01,89.1936,86.0846627375338,96.5688008489565,84.1070089174098,0.2,0.38,0.61265,0.6797,9.8,8.3,7.9,7,1.21776744030389,0.546515478712024,1.7697833609147,0.637730820483533
2010-02-01,89.5089,87.2176548801597,98.4789529536611,83.3069422451871,0.19,0.375789474,0.6331,0.6617,9.8,8.3,8,7,-4.19471940374587,-1.75123191793218,-3.32224010525323,-4.83306535514991
2010-03-01,90.1449,88.3353977778908,99.6462681287584,86.1071755979665,0.23,0.385652174,0.64549,0.645,9.9,8.3,8,6.9,5.68996731457527,4.47213666617777,7.43704032171746,6.62558802093687
2010-04-01,90.474,88.1620379411914,98.2667138309161,87.7073089424119,0.3,0.487619048,0.65592,0.6447,9.9,8.2,7.9,6.8,3.46278704628387,1.58848608727188,1.8130161429776,4.24097433666811
2010-05-01,91.7131,90.3472279815618,98.2667138309161,90.4075339611634,0.45,0.6035,0.69713,0.6865,9.6,8.1,7.9,6.7,-7.95200654360584,-2.9153159170606,-8.49145455212627,-6.15778963369199
2010-06-01,91.9287,90.9283044712391,96.674920410329,90.1075089590799,0.52,0.724090909,0.72839,0.7276,9.4,8,7.8,6.5,-3.31329905552691,-1.0358045214456,-1.86233642736163,1.37525805939335
2010-07-01,92.2737,90.9582678998044,95.6137247966042,89.5074589549129,0.41,0.832857143,0.73603,0.8488,9.4,8,7.8,6.4,0.437220642015455,-1.14381896838831,0.368717214326869,-0.169183532802803
2010-08-01,92.615,90.9823456549016,96.0382030420941,91.0075839653304,0.32,0.902857143,0.73296,0.8955,9.5,8.1,7.8,6.4,1.83821906804719,1.5700766547988,2.27997495342537,0.966608084358531
2010-09-01,92.8668,90.5465382876436,95.8259639193491,92.4077006417201,0.28,1.114285714,0.72859,0.8805,9.5,8.2,7.9,6.3,3.21772130321037,3.70996925270253,4.52236542835484,1.80280989680467
2010-10-01,92.6138,91.3100706548347,96.8871595330739,94.4078673222769,0.27,1.157,0.7384,0.9977,9.4,8,7.9,6.3,4.71824470995922,3.32904161487007,3.12932941645813,3.82877381533954
2010-11-01,92.6772,91.3381613691147,94.7647683056243,93.9078256521377,0.27,1.167142857,0.73901,1.042,9.8,7.7,7.9,6.2,1.66957358513261,2.19082469821854,0.829586595793692,4.70505204963828
2010-12-01,93.5741,93.066409123864,93.1729748850371,95.4079506625552,0.3,1.17952381,0.74962,1.0217,9.3,7.7,7.9,6.1,3.0784520189771,3.43823701395525,2.55024545066135,4.27175195191822
2011-01-01,93.3793,92.8515820422752,93.0668553236647,95.2079339944996,0.29,1.18,0.76866,1.0172,9.1,7.8,7.8,6,3.26465805834528,0.830799734132036,1.48930634511163,0.899614835564416
2011-02-01,93.0051,92.4757015321478,91.5811814644499,96.3080256688057,0.28,1.188421053,0.79962,1.0867,9,7.7,7.8,5.9,3.35632882315457,3.91051693298176,0.884525742396749,3.01380101972718
2011-03-01,93.978,93.5281669605045,91.368942341705,96.9080756729728,0.28,1.183913043,0.80913,1.1755,9,7.7,7.7,5.7,-1.12593962726774,0.0998636394333516,-2.72464856102681,-4.38455558434826
2011-04-01,93.6525,93.8914735318589,90.5199858507252,97.5081256771398,0.23,1.184,0.82096,1.3212,9.1,7.7,7.8,5.6,2.37976115377086,0.214959146996175,2.64456855235952,3.58827036695756
2011-05-01,93.7878,92.2472303893373,91.7934205871949,98.7082256854738,0.21,1.187142857,0.82344,1.4251,9,7.6,7.9,5.6,-0.692186928243466,-2.43983490452866,-1.1279483682092,-0.32442049081682
2011-06-01,94.0378,92.8210835524855,92.2178988326848,97.1080923410284,0.22,1.169545455,0.82512,1.4886,9.1,7.6,8,5.5,-3.6175897949141,-3.64149297908701,-2.55400833446893,-2.75867499606278
2011-07-01,94.5146,94.4663968174558,91.8995401485674,100.108342361863,0.24,1.17,0.8289,1.5976,9,7.3,8.2,5.5,2.27804422651693,1.28994805010776,2.03084158296186,1.72753529300617
2011-08-01,95.1263,95.4653561233744,91.368942341705,99.3082756896408,0.29,1.151818182,0.85782,1.5521,9,7.3,8.3,5.4,-11.4676316071879,-6.67733198550178,-10.9079648922723,-18.4652532703585
2011-09-01,95.0732,96.1076971232433,91.2628227803325,97.8081506792233,0.33,1.15,0.9181,1.5365,9,7.4,8.4,5.4,-3.212859063218,-2.06227609579574,-0.696463741911472,-8.14566519135642
2011-10-01,95.7291,95.4709742662304,90.9444640962151,98.9082423535295,0.37,1.1515,0.96991,1.5759,8.8,7.4,8.5,5.3,2.09077080463295,-2.01567343687381,3.44496509515157,7.44375553587245
2011-11-01,95.7455,95.2256486948519,90.5199858507252,98.2081840153346,0.41,1.15952381,1.01182,1.4847,8.6,7.6,8.4,5.2,1.0232872275174,1.10230850696618,-0.11278292799272,-0.603442590516396
2011-12-01,96.2147,96.1387306742574,91.0505836575876,96.8080673389449,0.49,1.156,1.06148,1.4261,8.5,7.5,8.4,5.2,1.05467241710998,-1.42389816316223,1.49060068264439,0.461135255283151
2012-01-01,96.8051,96.1496994293572,90.4138662893527,97.3081090090841,0.4,1.158571429,1.08709,1.2222,8.3,7.7,8.3,5.1,4.24527346592696,3.77494275984753,3.75411495426817,6.90178984215048
2012-02-01,97.1033,94.0610879399876,90.5199858507252,97.2081006750563,0.3,1.16,1.07249,1.0483,8.3,7.5,8.2,5.1,4.56507041815718,1.89701192808879,3.59384695432677,7.73816878784131
2012-03-01,96.5973,94.2258867970968,91.0505836575876,98.4082006833903,0.29,1.152272727,1.03757,0.8585,8.2,7.3,8.2,5.1,1.15501474579148,-0.671169821425144,-0.304411420349087,2.36832296355765
2012-04-01,97.3006,95.0720861234547,91.4750619030775,96.6080506708892,0.29,1.147,1.01792,0.7443,8.2,7.3,8.1,5.1,-1.49129273124895,-2.64858368327394,-2.55318786806005,-3.13979217432708
2012-05-01,97.5046,95.0180449397922,92.0056597099398,98.5082090174181,0.29,1.179545455,1.005,0.6849,8.2,7.4,8,5.1,-4.2139478803473,-4.16683836194464,-4.46310207688908,-5.62720490428546
2012-06-01,97.4903,94.4717474296996,90.7322249734701,97.3081090090841,0.32,1.160952381,0.94978,0.6589,8.2,7.2,8,5.1,-1.95342813465976,-1.14066544550792,-0.189950017002256,-4.7309719328349
2012-07-01,97.7234,94.1148615930378,93.809692253272,98.4082006833903,0.3,1.16,0.81735,0.497,8.2,7.3,7.9,5.1,2.87939370596699,1.12964370901714,3.24207294847303,5.58342982117585
2012-08-01,97.313,93.1683382871085,92.9607357622922,98.4082006833903,0.26,1.16,0.70481,0.3324,8.1,7.3,7.9,5,3.07103085568432,2.44505192025819,2.83155946895838,5.57755574509565
2012-09-01,97.2405,92.8550599402336,90.7322249734701,97.1080923410284,0.24,1.16,0.64803,0.2463,7.8,7.3,7.9,5,3.18123437435641,3.01433193084333,0.161661263580325,4.1691912634525
2012-10-01,97.561,92.8317847769731,90.8383445348426,95.8079839986666,0.23,1.16,0.54397,0.2079,7.8,7.5,7.8,5,0.24145531262172,0.590197713381224,0.45422913680964,0.567804121426982
2012-11-01,97.9589,93.7801807971877,91.15670321896,95.1079256604717,0.23,1.16,0.52452,0.192,7.7,7.4,7.8,5,-1.8995957279913,-1.44232561229965,-0.759455469228258,-0.388333471040243
2012-12-01,98.2061,93.3727316748219,92.2178988326848,95.9079923326944,0.24,1.16,0.51848,0.1855,7.9,7.3,7.8,5,2.96662972116189,1.10776951422242,2.38772393011168,4.67540367175404
2013-01-01,98.199,94.0955993889601,90.8383445348426,94.7078923243604,0.23,1.16,0.51228,0.2049,8,7.1,8,5.1,4.5076311938114,2.9327723712628,3.79161315690441,2.3349797934441
2013-02-01,98.6835,95.0975015316128,91.5811814644499,95.5079589965831,0.22,1.16,0.50988,0.2234,7.7,7.1,7.8,5.1,1.7288269286829,0.599513847908801,2.69836546950682,-0.438788942518641
2013-03-01,99.0994,95.6882091233289,92.9607357622922,96.8080673389449,0.21,1.16,0.50688,0.2061,7.5,7.3,7.8,5,1.60460197914769,0.325886883484845,1.86975072628969,2.80247841754595
2013-04-01,98.9898,95.0244656744848,92.4301379554298,97.1080923410284,0.2,1.16,0.50557,0.2089,7.6,7.2,7.8,5,0.560079720667975,-3.7321598812772,-1.10561120220063,-2.40328844504969
2013-05-01,99.0782,94.8246203071786,92.8546162009197,96.5080423368614,0.2,1.16,0.50563,0.2012,7.5,7,7.7,5,3.82987194532464,2.33487490202582,4.38246761512482,5.20141598408309
2013-06-01,99.2141,94.53408206234,93.9158118146445,98.2081840153346,0.19,1.162,0.50794,0.2103,7.5,7.2,7.7,4.9,-2.50338173155248,-2.89917712311691,-5.16020342718806,-3.02107383209706
2013-07-01,98.9132,94.9177209602209,94.1280509373894,96.5080423368614,0.14,1.167272727,0.50944,0.2214,7.3,7.1,7.7,4.9,2.66403016047195,1.98822887338062,3.46729783488347,1.02573194205248
2013-08-01,99.4891,95.7446580825011,93.2790944464096,98.7082256854738,0.12,1.17,0.51262,0.2259,7.2,7.1,7.6,4.9,0.500989491285078,1.26279441803148,0.0351342850786758,2.4818872370829
2013-09-01,100.0172,96.5333383272381,94.8708878669968,98.2081840153346,0.11,1.168,0.51688,0.2232,7.2,7.1,7.4,4.9,1.31772921791287,1.49938756851231,0.494161168318469,1.94965630274713
2013-10-01,99.9038,97.87714459227,94.6586487442519,97.5081256771398,0.12,1.166818182,0.51663,0.2258,7.2,7.1,7.2,4.8,2.27826867793692,1.86908665708642,0.298823629959261,3.52241097994049
2013-11-01,100.1479,97.541126143359,95.2953661124867,99.7083090257521,0.12,1.17,0.52344,0.2234,6.9,7,7.2,4.8,2.69190396494662,2.64786383990829,1.86215942324491,4.21379566104209
2013-12-01,100.3576,96.6978696537351,95.1892465511142,99.80831735978,0.14,1.169,0.52474,0.2735,6.7,7.3,7.2,4.9,0.466855995012822,-0.303446978519088,-1.64811362468481,1.02975846270185
2014-01-01,99.9828,97.0523477148873,96.0382030420941,99.3082756896408,0.12,1.17,0.52093,0.292,6.6,7.1,6.9,4.8,0.937252538146058,2.75550843364834,2.01033112140207,2.59768849752338
2014-02-01,100.7485,98.8557715716621,95.9320834807216,99.4082840236686,0.13,1.17,0.52153,0.2881,6.7,7.1,6.8,4.8,-0.643720287581083,1.78912867327724,-0.347212399592037,-0.111576011157607
2014-03-01,101.7391,99.1695849797613,94.7647683056243,99.80831735978,0.12,1.17,0.52157,0.3053,6.7,7,6.6,4.8,2.27817569166796,2.236242185358,-0.916475796462891,-1.66262109853284
2014-04-01,101.8023,100.463898081538,94.9770074283693,99.4082840236686,0.12,1.17,0.52665,0.3297,6.2,7.1,6.4,4.8,0.941403309314952,1.13357630756194,0.269011368142957,1.00045872561655
2014-05-01,102.2116,100.729288448831,94.4464096215069,98.7082256854738,0.11,1.177619048,0.52744,0.3246,6.3,7.1,6.3,4.7,1.29163226245875,1.29465410808101,2.76470667851713,0.746155676190049
2014-06-01,102.5637,101.577092958862,94.3402900601344,98.8082340195016,0.11,1.174285714,0.54394,0.2414,6.1,7.1,6.1,4.7,2.41349128385829,2.25751748263701,-0.42526601076774,1.74101584302951
2014-07-01,102.8425,100.987187958982,95.4014856738592,100.908409034086,0.13,1.17,0.55641,0.205,6.2,7.1,6,4.7,0.728011334198383,2.02205673469688,-0.474552158852261,-1.96442512607347
2014-08-01,102.6499,99.3078983062637,94.3402900601344,96.7080590049171,0.13,1.17,0.56119,0.1916,6.1,7,6,4.7,-1.31130945227978,0.773503539928523,-0.838892974326714,-4.87279927682837
2014-09-01,102.9647,101.212983795671,94.9770074283693,99.1082590215851,0.12,1.17,0.56291,0.0971,5.9,6.9,6,4.7,0.846647725176198,-0.0989527393395013,0.931318603587976,3.4933707407575
2014-10-01,102.9704,102.027079448566,94.8708878669968,99.3082756896408,0.12,1.17,0.55836,0.0826,5.7,6.7,5.9,4.7,-4.21517025881389,-5.95599595466833,-5.44620264837151,-6.55415154562547
2014-11-01,103.6017,101.658154734355,95.8259639193491,99.4082840236686,0.13,1.175263158,0.55628,0.0809,5.8,6.7,5.7,4.6,4.27040587812292,2.58873810003273,3.67473808713886,5.89556428972487
2014-12-01,103.592,102.069616815904,97.7361160240538,101.108425702142,0.15,1.188571429,0.55818,0.0809,5.6,6.7,5.7,4.6,-0.864126522410501,-3.1707764577639,-1.4396187907503,3.49505125486038
2015-01-01,102.798,101.38634363237,99.327909444641,98.4082006833903,0.16,1.122857143,0.5626,0.0627,5.7,6.7,5.6,4.5,-1.27981862846089,0.794025650135492,0.983130410614992,3.31938692737906
2015-02-01,102.1554,100.746142877399,100.389105058366,99.3082756896408,0.15,0.886315789,0.56363,0.0482,5.5,6.8,5.5,4.5,2.69435860770416,4.78150045477542,4.01763233704076,8.19404557757072
2015-03-01,101.8077,100.143128877522,100.919702865228,99.208267355613,0.14,0.893636364,0.56436,0.0272,5.4,6.9,5.5,4.5,-0.507765476503987,-1.57593746908084,0.0869371798916382,6.89747359978613
2015-04-01,101.2285,99.276062163413,100.813583303856,100.108342361863,0.13,0.896190476,0.5695,0.0047,5.4,6.9,5.6,4.4,1.55992251221622,2.44806515127754,1.62117565375025,1.35586559245431
2015-05-01,100.7536,98.3549542656418,100.282985496993,100.508375697975,0.15,0.89,0.56798,-0.0104,5.6,6.9,5.6,4.4,0.53732990865933,-1.05024769622559,-0.169379598977717,-3.86160950333108
2015-06-01,100.4529,99.156475979764,100.495224619738,100.208350695891,0.18,0.89,0.57188,-0.0139,5.3,6.9,5.5,4.4,-1.19109344136121,-1.91989856091896,-2.87932740286387,-3.71239481548025
2015-07-01,101.11,100.617460652935,99.9646268128758,101.608467372281,0.19,0.740454545,0.58084,-0.0187,5.2,6.9,5.4,4.3,-1.42433563081482,-2.65848202098827,-2.01336543238632,0.635923993755
2015-08-01,100.8802,101.706577775162,100.282985496993,99.0082506875573,0.26,0.61,0.5867,-0.0277,5.1,7,5.3,4.3,-3.00283567890058,-2.83398538932937,-3.01733216983121,-3.51710307249887
2015-09-01,100.608,99.5500135102959,100.070746374248,99.208267355613,0.27,0.651904762,0.58576,-0.037,5,7.1,5.2,4.3,-5.49068459801634,-3.95232974373996,-5.56480325160369,-7.24748514618507
2015-10-01,100.151,99.326625449117,100.070746374248,100.308359029919,0.25,0.714761905,0.58006,-0.0536,5,6.9,5.1,4.3,3.7288496585203,2.10689861644815,4.16388767507648,2.44180884125071
2015-11-01,99.3817,99.6455219388478,98.7973116377786,99.0082506875573,0.3,0.7585,0.57371,-0.0876,5.1,7.1,5.1,4.2,0.993133105405391,-2.45175157812432,-0.534789719294556,6.72775301304276
2015-12-01,98.8572,100.090692877533,98.5850725150336,99.9083256938078,0.54,0.817142857,0.58277,-0.1263,5,7.2,5.1,4.2,-2.15748064721544,-2.17607170339515,-2.16524758597726,-2.21401500502746
2016-01-01,99.4086,100.697987367204,100.070746374248,101.20843403617,0.57,0.7965,0.58976,-0.1461,4.8,7.2,5.1,4.2,-6.64113690116217,-5.63635435997524,-3.76721542086822,-7.32435585612306
2016-02-01,98.8946,99.7734015714748,99.4340290060134,101.20843403617,0.54,0.799,0.59073,-0.1836,4.9,7.3,5.1,4.1,-1.08378976809229,1.84443063614136,-0.945622098085344,-5.72471035056651
2016-03-01,98.1385,98.7567852451517,100.282985496993,100.208350695891,0.55,0.8,0.58825,-0.2285,5,7.1,5,4.1,6.74752273479888,6.02664245201839,4.61343071948097,5.87995654535579
2016-04-01,98.4364,99.0120094491812,103.466572338168,101.008417368114,0.55,0.836190476,0.5889,-0.2492,5.1,7.2,4.9,4,2.80529480253862,2.01254759529336,1.9307372393383,1.48133897652945
2016-05-01,98.2096,95.2192279601594,101.768659356208,99.0082506875573,0.57,0.836666667,0.58929,-0.2572,4.8,7,4.9,4,-0.000967160079479629,1.49886266652502,-1.5736883140489,-1.32069510268564
2016-06-01,98.6766,97.6962938984293,100.601344181111,101.20843403617,0.55,0.827727273,0.57468,-0.2679,4.9,6.9,4.9,4,0.710482665905814,1.35323476447047,0.0341800592562481,-1.91897199453551
2016-07-01,98.8371,100.257364448927,100.601344181111,99.6083006917243,0.62,0.8105,0.5136,-0.2945,4.8,7,5,3.9,2.53742709770851,2.74489333762508,7.782132042168,0.935820148425428
2016-08-01,98.7302,100.664278510069,100.389105058366,101.308442370198,0.73,0.82,0.40613,-0.2982,4.9,7,4.8,3.9,1.04878370873074,1.72339822385671,2.5020019922264,5.45074279307445
2016-09-01,98.6287,101.849706652684,100.176865935621,101.008417368114,0.75,0.810952381,0.37907,-0.3016,5,7,4.8,3.8,-0.809334597571068,-0.240042952903069,-0.126788227016896,-0.0163575766250248
2016-10-01,98.7126,101.307422101774,98.6911920764061,101.808484040337,0.72,0.816,0.3975,-0.309,4.9,7,4.8,3.8,-1.17559772710922,0.475503899582763,2.89781691432765,0.940714534039555
2016-11-01,98.3004,102.579530162739,99.5401485673859,101.408450704225,0.71,0.82,0.39773,-0.3127,4.7,6.9,4.7,3.7,0.81004313548248,0.754473034675581,-2.96482770424465,-1.01298648676028
2016-12-01,98.9063,102.808803897386,101.025822426601,99.5082923576965,0.87,0.823,0.37226,-0.3158,4.7,7,4.7,3.7,3.99525401790529,2.96358366527412,2.46114770266915,5.37055608997322
2017-01-01,98.7349,103.534079387034,99.7523876901309,100.908409034086,0.9,0.872380952,0.3621,-0.3255,4.7,6.8,4.6,3.7,1.13622322574477,1.41758369929455,3.40665378430215,3.66722995940407
2017-02-01,98.4178,103.12930557079,99.2217898832685,102.10850904242,0.87,0.876842105,0.35674,-0.3286,4.6,6.6,4.6,3.7,1.8575674694723,1.11212907494224,0.446433526075727,1.07923778831199
